customer_id,first_name,last_name,email,phone,company,country,city,signup_date,customer_status
cu00479,Kyle,Moreno,walter04@gmail.com,800.756.1343x29681,"Cervantes, Gordon and Cohen",New Caledonia,Lake Christopherland,1/22/2021,Active
cu08024,Laura,Chapman,xcombs@griffith-tran.com,695.363.3601,Hawkins-Woodard,Lebanon,Port Camerontown,10/20/2022,Prospect
cu02033,Patrick,Goodman,adamwallace@curtis.info,+1-426-656-7502x866,Snyder Ltd,Saint Pierre and Miquelon,Marychester,7/16/2025,Prospect
cu05550,William,Anderson,wyoung@hotmail.com,+1-928-262-1885x358,Ibarra-Mullen,Maldives,Woodhaven,4/3/2021,Churned
cu00562,David,Jackson,jamiefisher@hotmail.com,618.574.9681x396,Chavez and Sons,Romania,Parkerburgh,9/1/2023,Active
cu09732,Nicole,Chapman,vbarnett@hotmail.com,001-924-698-6555x110,Johnson and Sons,Portugal,North Laurieburgh,6/7/2025,Active
cu05698,Maria,Robinson,brewerheather@evans.com,781.211.5370x296,Wilson and Sons,Guyana,Marthaland,11/27/2021,Prospect
cu00445,Allison,Collins,casey96@fisher.net,001-703-575-4486,"Dickerson, Tran and Williams",Nauru,Lake Jeremy,4/1/2025,Churned
cu07838,Albert,Gibson,sheilajohnson@yahoo.com,839.960.4137,Hawkins-Wallace,Fiji,Port Christinaport,6/30/2024,Prospect
cu03951,Leslie,Gibson,thomaslaura@hotmail.com,001-540-783-0808x6301,Brown Group,San Marino,West Amandafort,3/29/2023,Active
cu08055,Kimberly,Thomas,christopherperry@herrera.net,684-064-0583x10393,"Perez, Leonard and Brown",Korea,Tarahaven,8/20/2024,Prospect
cu08414,Timothy,Murphy,veronicagarcia@roman.com,561.647.6731x45497,"Preston, Ramos and Harris",Antarctica (the territory South of 60 deg S),Craigstad,12/5/2020,Prospect
cu01857,Jeanette,Padilla,sharon40@foster.org,(585)316-1221,Freeman-Alexander,Cook Islands,East Melissachester,7/10/2025,Active
cu05263,Thomas,Vasquez,fosterannette@york.com,001-486-728-8794x2918,Wolfe LLC,Paraguay,Gomezhaven,12/3/2020,Churned
cu07150,Anne,Patterson,angela62@hotmail.com,095.191.6273,Wallace-Bell,United Kingdom,Paulaton,5/31/2023,Churned
cu02519,Raymond,Marsh,kjohnston@yahoo.com,4270564961,Williams-Murphy,Jersey,South Kimberlychester,11/29/2023,Prospect
cu01548,Cheryl,Dennis,michaelmckinney@hotmail.com,3158637763,Hawkins-Moody,Falkland Islands (Malvinas),New Lisamouth,10/22/2023,Active
cu08128,Jessica,Martin,mitchell41@gmail.com,(266)710-0669,"Garcia, Griffith and Fletcher",Mongolia,South Tammy,6/29/2024,Churned
cu04229,Stacy,Green,osbornekirsten@hotmail.com,978-835-6053,Rodriguez-Brown,Guinea,Shannonhaven,9/4/2023,Churned
cu02829,Briana,Roberts,amy82@gmail.com,(507)071-6802,Wallace-Diaz,Mauritania,Christianport,10/1/2024,Churned
cu02177,Brent,Smith,bjones@hansen.com,912-929-5873x057,"Reynolds, Wilson and Mendoza",Suriname,North Zachary,3/15/2021,Churned
cu02505,Ethan,Hill,garciatroy@gmail.com,001-542-474-5413,"White, Merritt and Perez",Tuvalu,West Dannystad,7/26/2025,Active
cu01247,Sandra,Petty,lisa43@villa.info,+1-004-817-1915x98356,"Gonzales, Sims and Townsend",San Marino,Barnesshire,9/6/2023,Churned
cu08575,Christy,Poole,kiarahayes@gmail.com,600.392.7220x20937,"Anderson, Gill and Jones",Saint Pierre and Miquelon,Port Jacob,7/1/2021,Prospect
cu08020,Mary,Jarvis,oliviajenkins@fernandez.com,001-225-228-3617x34003,"Phillips, Anderson and Gilbert",Finland,West Michaelside,4/23/2022,Active
cu07984,Deanna,Davis,mikeflores@king.org,275-238-8535x89126,Patterson PLC,El Salvador,New Paulberg,9/8/2024,Churned
cu01614,Shawn,Taylor,fernando80@terry.com,978-482-8202x3582,"Jimenez, Valencia and Chandler",Samoa,East Breannamouth,4/16/2021,Churned
cu02931,Brandon,Lewis,maryblevins@gmail.com,307.774.8255,Rowe-George,Vietnam,Jonathanhaven,9/13/2020,Churned
cu05499,Bryan,Webster,ellispaul@stone.com,001-369-544-4317x6986,"Pratt, Beck and Fields",Iraq,Jamesport,6/7/2024,Churned
cu03293,Chad,Brown,jeffreybrown@hotmail.com,(005)951-0464x0336,Robinson-Hicks,Barbados,Adamberg,1/28/2025,Churned
cu03577,Olivia,Washington,edward48@wells-shannon.com,517-440-4911,Coleman-Reed,Canada,North Michelle,1/24/2024,Prospect
cu05259,Rebecca,Foster,jpacheco@richards.com,(766)966-8009,Green-Smith,Bosnia and Herzegovina,Bethanyport,6/1/2021,Prospect
cu06725,Michele,Brown,mark55@hotmail.com,(149)701-4623,Lopez and Sons,Cape Verde,Mooreland,4/3/2025,Prospect
cu00152,Mary,Bryant,gmoore@yahoo.com,-1725,Fields-Perkins,El Salvador,Theodoremouth,1/6/2023,Churned
cu02152,Anthony,Wilcox,xholland@yahoo.com,001-908-388-9676,Patel-Lane,El Salvador,New Allen,11/20/2020,Prospect
cu09214,Kenneth,Miller,scotthowell@yahoo.com,+1-900-739-0773x70838,Edwards Ltd,Zambia,Toddtown,7/11/2021,Prospect
cu02964,Travis,Dunn,hancockanthony@hotmail.com,6699724439,Frazier PLC,Mauritius,South Christopher,4/28/2023,Active
cu05581,Teresa,Jordan,yavila@anthony.org,001-514-003-9250,Patel LLC,Liberia,West Lee,5/10/2022,Active
cu09852,Savannah,Carroll,pamela36@yahoo.com,3364769435,Fisher-Ballard,Liberia,East Oscar,5/14/2024,Prospect
cu03807,Patrick,Perez,hvazquez@mccarthy-ross.com,048.779.7274x846,Marshall Inc,Mozambique,Foxburgh,11/11/2023,Churned
cu07489,Dylan,Jones,fbrown@thomas.org,149-333-9050x064,Harris-Hays,Kuwait,Port Philip,12/12/2022,Active
cu01530,Michael,Jones,amber54@elliott.org,(884)300-6146x66719,"Thompson, Foster and Henderson",Isle of Man,Elizabethside,12/30/2023,Active
cu07101,Kyle,Velasquez,ashleypowers@gmail.com,(647)443-6335,Ross LLC,Senegal,Alexismouth,5/16/2025,Active
cu00871,Jody,Ross,potteramy@yahoo.com,+1-651-009-9847x56219,"Lynch, Yang and Johnson",China,Kennedyshire,5/27/2021,Active
cu01827,Regina,Mcdaniel,patelmelissa@gmail.com,001-826-632-8452x88126,"Taylor, Lee and Rhodes",Thailand,Port Jessica,4/18/2022,Prospect
cu08533,Christina,Kelly,ihale@hotmail.com,113.962.0248x162,Burke and Sons,Saint Lucia,East Jamesshire,11/16/2024,Churned
cu00214,Nicole,Jones,jennaharris@palmer.com,582.345.2927,"Everett, Beard and Ward",Senegal,Lake Emilyshire,12/28/2021,Prospect
cu08723,Carrie,Perez,pbarnett@hotmail.com,(811)175-0116x1141,Jefferson Inc,Kazakhstan,Kristenfurt,5/6/2023,Churned
cu05040,Christopher,Wright,vlee@hotmail.com,699-935-2316,"Evans, Martin and Hernandez",British Indian Ocean Territory (Chagos Archipelago),West Miranda,1/15/2021,Churned
cu04341,Crystal,Jones,jeff51@hotmail.com,-8819,"Dixon, Garcia and Dudley",Tunisia,Williamland,6/8/2025,Prospect
cu09832,Stephen,Rios,christopher88@yahoo.com,299-872-4630x10514,West Group,Cook Islands,South Mollyhaven,7/13/2024,Churned
cu08162,Jeffery,Wheeler,ballstephanie@jones-mullen.org,+1-460-449-1611x93252,Wilkerson-Collins,Canada,Port Kim,9/25/2023,Active
cu01986,Amy,Johnston,ogarrett@holmes.com,001-907-781-2667x177,Nguyen-Franklin,Kazakhstan,Jenniferfurt,9/18/2020,Active
cu02083,Eric,Gilmore,wardkim@holmes-wise.biz,-3681,"Smith, Douglas and Alexander",Bahamas,East Jamestown,7/14/2021,Active
cu02383,Travis,Jones,caleb30@gmail.com,766.075.6963x49720,"Walter, Hunt and Espinoza",French Guiana,Mikeport,12/22/2022,Prospect
cu03682,Molly,Hawkins,justinclark@yahoo.com,001-612-053-9385x0118,Cox Ltd,Bahrain,Port Jeffrey,1/15/2025,Churned
cu06290,Gabriel,Wyatt,andrew12@gmail.com,(770)572-5385,"Price, Perry and Adams",India,Castrostad,11/3/2023,Churned
cu00367,Kristina,Dunn,kkelly@hotmail.com,672-035-3693x03311,Boyd and Sons,Bangladesh,Cervantesland,3/31/2021,Churned
cu00345,Kaitlin,Atkinson,smithjames@jones.org,+1-338-228-4692x29952,Williams-Richardson,Azerbaijan,East Michaela,2/26/2022,Churned
cu03202,Elaine,Luna,michaelgreen@gmail.com,093-638-4740x0615,"Conley, Lopez and Reyes",Bouvet Island (Bouvetoya),Mayport,5/13/2023,Active
cu03816,Jennifer,Hester,ograham@gmail.com,933-882-4428x83903,Summers-Bowers,Syrian Arab Republic,South Michaelaburgh,11/28/2023,Churned
cu03735,Bradley,Peters,bking@yahoo.com,001-211-994-8201x905,Mcdaniel-Woods,United States Minor Outlying Islands,Luisbury,2/25/2024,Prospect
cu04203,Elizabeth,Burns,woodarddawn@rivers.com,+1-863-358-8419x3959,Jones-Lewis,Bouvet Island (Bouvetoya),Lake Dennis,8/1/2022,Active
cu07889,Cesar,Dillon,fgates@johnson-taylor.org,001-231-784-4213x959,Wolfe-Golden,Rwanda,Nathanielshire,9/23/2024,Churned
cu06444,Patricia,Wilcox,frankjulie@webb.net,601-813-1777,"Morrison, Ashley and Nash",Trinidad and Tobago,Cooperbury,2/11/2021,Active
cu09839,Olivia,Gillespie,eray@gmail.com,120-274-8806x43515,Hernandez-Williams,Mexico,West Davidfurt,12/18/2021,Active
cu00375,Cody,Reid,eshaffer@hotmail.com,7905844314,"Smith, Wheeler and Tyler",United Kingdom,South Michaelland,6/1/2023,Active
cu07274,Rebecca,Mckinney,melissazuniga@brown-zhang.com,(536)512-1757x75943,Harvey-Shepherd,Equatorial Guinea,Port Hannah,7/21/2022,Prospect
cu02798,Diane,Barnett,brian25@gmail.com,964-842-2881x9057,"Schroeder, Thompson and Velez",Liberia,Nancyburgh,10/2/2024,Prospect
cu00727,Leslie,Shaffer,whitneymiller@yahoo.com,(354)569-0734,Leon Inc,United Arab Emirates,Andreahaven,3/25/2021,Active
cu06453,Emma,Dudley,nancy37@jones.org,(235)860-6075x86392,Colon-Henry,Iceland,Morganview,11/19/2022,Churned
cu07025,Reginald,Garcia,qdixon@hotmail.com,9892770071,"Porter, Woods and Robbins",Iran,New Donna,2/4/2021,Active
cu06679,Robert,Kemp,seanperry@gmail.com,(771)005-8965,Thompson and Sons,Mozambique,South Scottburgh,6/1/2022,Prospect
cu02917,Sarah,King,andersonbrianna@ellis-jackson.info,153.052.0667,"Gilbert, Page and Davis",China,Smithland,7/31/2021,Prospect
cu06016,Donna,Parker,nlawrence@kaufman.com,931-359-5959,Hampton-Romero,Libyan Arab Jamahiriya,Michaelfurt,7/11/2025,Active
cu01887,Sarah,Owens,freemanshawn@perry.org,1410246168,"Carter, Bradley and Duran",Latvia,Thompsonberg,2/25/2022,Prospect
cu07176,Wendy,Carrillo,lynn02@frost.com,964-479-0356,"Burgess, Cox and Maxwell",Haiti,Daychester,5/17/2023,Prospect
cu06769,Samuel,Gonzalez,dnelson@hotmail.com,(180)049-3334x305,Green PLC,San Marino,Silvabury,8/24/2025,Churned
cu05151,Rebecca,Mills,kristina88@hotmail.com,(763)629-7561x57541,West-Lucero,Heard Island and McDonald Islands,Maryville,1/23/2023,Churned
cu06906,Thomas,Lopez,lmartinez@hotmail.com,001-369-564-2470x3141,Young-Shaw,Barbados,Port Pamela,2/16/2023,Churned
cu03604,Michelle,Cooley,nbaker@gmail.com,206-222-7922,Turner Ltd,Panama,Port Heathertown,3/20/2025,Prospect
cu00049,Nicolas,Miller,daniel53@davis.com,832.180.8324x3334,Holmes-Thomas,Guatemala,New Williambury,5/29/2021,Active
cu06181,Sara,Blankenship,younglee@kennedy.org,321-914-6039x4034,Trujillo Ltd,Seychelles,Petersonside,5/7/2023,Active
cu07686,Robert,Booth,johnsonallison@gmail.com,001-236-039-2900,"Fields, Diaz and Patton",Belarus,Wilsontown,9/22/2024,Prospect
cu06423,Breanna,Vang,xwebb@martin-craig.com,2798553716,"Waller, Mathis and Smith",Argentina,Emmachester,12/3/2024,Churned
cu03413,Diane,Johnson,stephen62@gmail.com,152.966.4248x25877,"Hogan, Nelson and Hogan",Botswana,North Shelby,8/28/2024,Churned
cu06305,Richard,Dominguez,gordonchris@hotmail.com,811.072.5665,"Chambers, Ramos and Davis",Falkland Islands (Malvinas),Skinnerfurt,10/31/2021,Churned
cu06636,Ashley,Brown,williamday@hotmail.com,439-896-9096x184,"Huffman, Ward and Oliver",Canada,Westmouth,6/29/2021,Active
cu06470,Brianna,Mills,thomas49@logan.com,799.583.5624x17114,Berry Inc,Nauru,Kathleenland,2/20/2022,Churned
cu03121,Lauren,Moss,hernandezmarcus@yahoo.com,001-370-161-0661x383,Lewis Inc,Bangladesh,East Stephanie,6/15/2021,Churned
cu00402,Gene,Lynch,gutierrezsamuel@davis.net,026-637-3165,"Martinez, Peters and Miller",Peru,South Craigfurt,9/24/2020,Churned
cu09236,Lisa,Blanchard,samanthayoung@yahoo.com,310-832-4005,Jones and Sons,Chad,Jenniferchester,2/13/2025,Active
cu07639,Charles,Murphy,sherry61@tanner-howell.com,(161)919-1310x7450,"Hawkins, Cooper and Brown",Sudan,Cassandrahaven,7/25/2025,Active
cu03235,David,Adams,lorraine79@yahoo.com,+1-194-667-5666x743,Roberts Group,Uganda,West Kristastad,3/29/2022,Churned
cu01449,Linda,Ramirez,dbennett@williams.com,503687596,Bowman PLC,Bolivia,Kennethfurt,3/6/2024,Prospect
cu00998,Joann,Douglas,youngteresa@rodriguez.info,001-917-018-6245x997,Jensen LLC,Guadeloupe,Johnsonside,9/3/2020,Prospect
cu05906,John,Mcgee,kingellen@scott-carter.net,208.752.9942x6084,Reynolds-Davis,Switzerland,East Coryfort,8/8/2025,Active
cu05298,Brian,Simpson,larryhayden@brock-phillips.com,(125)952-9614x66717,Herrera-Clarke,Lesotho,Joshuaville,9/9/2024,Churned
cu05408,Karen,Castro,pkennedy@walker.com,825-367-2933x114,Blake-Evans,Lao People's Democratic Republic,Port Amber,10/12/2022,Churned
cu04067,Casey,Brennan,qking@yahoo.com,450-714-0304x193,"Williams, Holloway and Ross",Tanzania,Lake Jennifershire,8/20/2022,Churned
cu06000,Catherine,Cross,david67@gmail.com,+1-888-140-3481x76155,"Kelley, Johnson and Diaz",Honduras,East Angela,1/18/2022,Active
cu06708,Tracey,Simpson,stevenmoore@morris-walker.biz,(424)134-7498x19316,Lewis and Sons,Estonia,Donnaborough,10/8/2020,Active
cu08178,Laura,Michael,taustin@huang.com,001-270-254-1413x1233,"Richards, Powell and Huff",United Arab Emirates,Parkerside,10/19/2020,Prospect
cu05772,Michael,Henderson,carolyn12@yahoo.com,262.915.8948,"Cooper, Cruz and Smith",Saint Martin,North Loriton,1/22/2024,Active
cu01445,Jessica,Mcgee,alexvaughn@humphrey.net,001-728-355-2705,Alvarez and Sons,Tokelau,Briannafurt,1/15/2022,Churned
cu03663,George,Zimmerman,nstark@harrison-meyer.com,512-943-7441x78260,Orozco-Lara,Georgia,Haleyborough,3/25/2022,Active
cu03508,Michael,Johnson,usmith@hunter.com,001-484-677-2370,Clark LLC,Azerbaijan,New Grantton,1/25/2024,Active
cu06540,Sherry,Taylor,vgreene@hotmail.com,001-812-465-3984x0510,"Harris, Malone and Rodriguez",Tajikistan,West Larry,11/22/2020,Prospect
cu07814,Jason,Williams,eric58@obrien.info,420.093.9238x49871,Schmitt Group,Uzbekistan,Daniellemouth,6/2/2021,Active
cu06182,April,Figueroa,justin45@christian.com,(291)097-1020,Ortiz-Ortega,Japan,West Latoyaside,2/22/2023,Churned
cu02613,Nicole,Burnett,javierduke@yahoo.com,+1-031-330-2721x483,"Herrera, Rios and Cross",Guadeloupe,North William,10/22/2021,Prospect
cu05476,Christina,Wilson,fernando09@brown.com,(138)382-2828,"Dorsey, Morales and Burnett",Angola,Huberport,7/17/2023,Active
cu02890,Edward,Barton,lucerokathleen@gmail.com,+1-818-237-6004x95963,Rivera Ltd,Jamaica,South Jennifer,10/1/2020,Churned
cu09488,Christopher,Mitchell,amberaguilar@patel.com,+1-590-315-8319x11299,Matthews-Simpson,Philippines,Lake Jeffery,3/17/2025,Active
cu07418,Albert,Fox,melissa60@griffith-chan.com,001-342-261-9366x92392,Moore-Gibson,Niger,New Jaredland,9/30/2023,Prospect
cu06838,Jose,King,byrddebbie@williams.biz,185.405.6662x7314,Huber Ltd,Isle of Man,East Kayla,7/8/2025,Prospect
cu04541,Wendy,Ford,sararangel@cruz.com,001-647-459-6445x8107,Alvarez-Smith,Saint Lucia,West Zacharystad,11/12/2021,Churned
cu05401,Glenn,Collins,owells@johnson.com,6971867723,Owen Ltd,Tuvalu,Tiffanyberg,2/12/2025,Prospect
cu04490,Ashley,Bennett,kristina49@bradshaw.info,918.362.1078x7107,Armstrong Inc,Hungary,Andersonmouth,2/28/2024,Active
cu04059,Robert,Gordon,kathrynbaker@johnson.com,+1-069-040-3233x017,"Walter, Rose and Lester",Philippines,East Ryan,6/13/2021,Churned
cu02853,Patrick,Perez,theresa29@hall-lewis.com,639.902.3982x8872,Cooley-Campbell,Montserrat,Port Jessica,5/30/2025,Prospect
cu03949,Albert,Riley,hamiltonjustin@gmail.com,001-257-512-2460x3440,Williams-Patel,Somalia,Cindyborough,4/16/2024,Active
cu05536,Tamara,Conner,karencameron@hotmail.com,001-955-994-8109,Taylor Inc,Holy See (Vatican City State),South Ginatown,7/30/2021,Active
cu01345,Sarah,Simpson,candacegilbert@white.com,778-533-6255,Brock Ltd,Serbia,Thomasmouth,2/18/2025,Prospect
cu04584,James,Ford,anthony77@carey.com,(907)037-2559,Davis PLC,Congo,South Cynthiahaven,7/8/2023,Active
cu04707,Cody,Simpson,tiffany02@reid.com,653.972.3682x5313,"Chapman, Hoffman and Walker",Bouvet Island (Bouvetoya),Port Shaunland,4/29/2022,Churned
cu03292,Destiny,Nelson,robertbyrd@stout.com,6735632894,Cooper Ltd,Eritrea,Jenkinsview,3/18/2022,Churned
cu04434,James,Jackson,hthompson@gmail.com,001-510-981-9692,Fernandez-Becker,French Guiana,Michaelmouth,2/9/2024,Churned
cu07766,Heather,Bernard,turnercharles@mcpherson.com,001-693-576-3672x887,Reese and Sons,Iceland,Shelbymouth,10/18/2023,Churned
cu00003,Sean,Robinson,melody69@gmail.com,001-701-231-3911x0772,Henderson LLC,Korea,Port Johnton,11/14/2021,Churned
cu03805,Joshua,Church,dlewis@gmail.com,707-009-8939x23209,Moses-Wells,Tajikistan,West Denise,3/2/2024,Churned
cu08574,Richard,Gibson,julie03@duke.com,+1-524-380-9685x0451,Carter Group,Costa Rica,Lake Julia,8/21/2021,Prospect
cu09132,Kevin,Harris,tmoreno@rodriguez.net,415-431-2050x40308,"Keith, Joyce and Owens",Antigua and Barbuda,Whitneymouth,11/25/2023,Prospect
cu08319,William,Reed,bbooth@hotmail.com,943.803.8886,Moore and Sons,Papua New Guinea,Josephside,11/11/2024,Churned
cu08821,Nicholas,Williams,scottdiane@gmail.com,186.589.2503,"Rose, Boyer and Black",Samoa,Thompsonland,1/10/2022,Active
cu03966,Ryan,Smith,davidvelazquez@hotmail.com,(856)205-9673x713,"Mclaughlin, Griffin and Miller",France,Brianburgh,9/17/2023,Prospect
cu02649,Kyle,Rowland,gvaldez@yahoo.com,001-903-664-6863x19008,Nichols-Gray,Uzbekistan,Tomland,8/9/2023,Churned
cu09150,Tonya,Smith,tjones@mullins.com,+1-254-222-7886x651,Walters Ltd,French Southern Territories,East Madisonshire,9/27/2021,Active
cu01695,Carrie,Rice,hdeleon@leonard-mckenzie.com,001-407-013-6122,"Herrera, Conley and Washington",Pakistan,Benjaminshire,8/31/2020,Prospect
cu01522,Brian,Park,zacharylogan@sweeney.com,413.882.0218,"Fry, Elliott and Kennedy",Andorra,Davidville,8/25/2024,Active
cu06585,Daniel,Williams,carla09@keller-jones.biz,-8229,"Sullivan, Wade and Smith",Netherlands,New Rebeccaville,6/12/2024,Active
cu07728,Michelle,Eaton,georgeray@nelson.net,+1-284-322-1220x3922,Chavez-Thomas,Rwanda,Port Seanmouth,5/16/2023,Churned
cu06329,Jeffery,Hoffman,justinjensen@owens-bowman.biz,001-914-535-8384x009,"Cox, Burns and Ortiz",Chile,East Barbara,10/11/2024,Prospect
cu07940,Sarah,Santana,meyermichael@lopez.com,343-669-2962x0296,Arroyo-Dominguez,French Southern Territories,Port Josephport,8/3/2023,Churned
cu04001,Ashley,Shaw,kimberlygreen@schmidt.com,(678)475-2018,Stewart-Mason,Cuba,Lake Latoya,5/6/2022,Active
cu09042,Christopher,Crane,vanessa00@gmail.com,001-029-489-9935x67906,"Villanueva, Allen and Potter",Guam,New Jessicafort,3/9/2022,Active
cu02042,William,King,murphybrandon@hotmail.com,(073)381-9106x09472,Smith-Simmons,Panama,Caitlynside,2/8/2024,Active
cu02217,Brenda,Leonard,davidflores@yahoo.com,374-760-0712x5365,Kelly PLC,French Southern Territories,Allenmouth,4/9/2025,Active
cu04842,Brian,Gonzalez,amanda06@yahoo.com,(803)273-0347x018,Mora Group,Ghana,South Conniebury,5/2/2024,Active
cu08015,Amy,Perkins,hebertjames@davies.net,+1-219-969-7560x021,Myers-Daniel,Lesotho,New Williambury,4/27/2023,Churned
cu05289,Terri,Price,corycasey@rodriguez-holmes.com,456-559-4026x1198,Orozco Group,Guadeloupe,Thomasville,12/19/2023,Active
cu05622,James,Ramos,dmoore@yahoo.com,001-887-408-6447,Mueller LLC,Bahrain,New Perryberg,1/7/2025,Churned
cu04534,Gregory,Clark,caitlyn87@gmail.com,954-018-4794x23231,Wilson-Randall,Kiribati,North Jennifershire,4/13/2025,Active
cu04045,Laura,Cooke,watkinsmark@gmail.com,(528)873-4457,Patrick-Yates,Haiti,East Kristy,3/16/2023,Active
cu05341,Kristina,Reynolds,abrown@gmail.com,(892)774-4495x754,"Watkins, Harris and Garcia",Gibraltar,Debrastad,7/7/2025,Prospect
cu01296,Kyle,Murray,pricemarilyn@smith-brown.com,+1-703-193-3112x82898,"Matthews, Miller and Jones",Nigeria,Lake Rebecca,6/16/2023,Active
cu06668,Marcia,Sanders,zlopez@gmail.com,978.568.7686,Lucas LLC,Suriname,Susanfort,12/16/2023,Active
cu02925,Hannah,Ellis,howardronald@davis-hawkins.com,855-621-1040,"Mcbride, Parker and Allen",South Africa,North Toddland,9/10/2024,Churned
cu01669,Deborah,Conner,cwatson@vargas.info,429-359-4064x99237,Stone Ltd,Canada,Webbstad,3/26/2023,Active
cu04427,Sarah,Hansen,dukeroy@macias.org,597.511.5951x285,"Reese, Hawkins and Garza",Bouvet Island (Bouvetoya),North Catherineborough,12/27/2023,Active
cu03116,Mark,Jackson,jenniferpeters@evans.com,5303078195,Summers Ltd,Georgia,Cookborough,9/19/2023,Prospect
cu03310,Crystal,Gibson,nelsonsandra@gmail.com,379-253-1162,"Freeman, Morris and Taylor",New Caledonia,Markfort,5/31/2024,Prospect
cu07384,Austin,York,benitezalejandro@chen.com,267-048-7475x987,"Chavez, Matthews and Taylor",Pakistan,Arnoldfort,2/22/2023,Prospect
cu03228,Gina,Hanson,tlee@ward.org,000-332-0663x55010,Johnson Inc,Sudan,North Danielburgh,12/1/2024,Active
cu03710,Lisa,Stanton,hullfrank@oliver-davis.com,(482)159-6836x48183,"Anderson, Garcia and Mcfarland",San Marino,Jillianshire,1/7/2024,Active
cu04859,Charles,Mcgee,jstone@yahoo.com,820.836.6678,Morris-Collins,Turkey,Walterhaven,5/10/2022,Active
cu07136,Justin,Gutierrez,meyerchristine@moore.com,(472)726-5332,"Kim, Clark and Smith",Turkmenistan,Aaronside,12/5/2020,Churned
cu09175,Bethany,Bell,vcalderon@reyes.info,+1-453-126-4190x947,Steele-Curry,Burundi,Caitlinchester,12/17/2024,Churned
cu07584,Brian,Matthews,charlene82@stephens-flores.com,001-325-191-7138x612,"Diaz, Holmes and Cain",Saint Helena,North Lindsay,8/18/2023,Active
cu03063,Lisa,Yates,tranjoyce@gmail.com,001-456-346-9968x2326,Wells Group,Malaysia,North Mark,7/18/2023,Active
cu09906,Julie,Mills,wilkersonkevin@johnson.com,(878)455-1596,"Irwin, Greene and Zimmerman",Kuwait,New Ryanfort,10/11/2021,Prospect
cu00682,Michele,Hall,mason32@miller-wiggins.org,+1-837-441-5979x89769,"Smith, Sherman and Myers",Netherlands,Robertland,5/22/2022,Churned
cu04288,Duane,Wilson,kathysanchez@fuller.com,955.923.9773x501,Rivera LLC,Cocos (Keeling) Islands,New Kimberlymouth,10/9/2024,Active
cu08485,Jane,Dillon,alicia16@king.com,626-396-3170x338,"Villa, Clark and Hughes",Bangladesh,Port Marcus,4/5/2025,Active
cu04249,Adam,Hinton,amy54@warren-lopez.com,+1-360-410-0806x40197,Jones-Hayes,Bangladesh,North Christopher,12/15/2022,Churned
cu05673,Jeremy,Ortiz,brianstevenson@hotmail.com,751.321.6131x109,Woodward Ltd,Saint Pierre and Miquelon,East Jennifer,3/26/2025,Churned
cu04850,Linda,Shaffer,qcarroll@hotmail.com,1135927226,Fuentes LLC,Puerto Rico,Michaelville,11/18/2024,Active
cu01193,Benjamin,Jones,harpermeghan@foster.com,1164112643,Reid-Rodriguez,Anguilla,Port Rebecca,7/27/2022,Prospect
cu04300,Rebecca,Brooks,patriciawilliamson@hotmail.com,678.520.2126x4374,Henson LLC,Singapore,North Karen,2/20/2024,Churned
cu01925,Jake,Davis,kurtwalsh@cummings.com,001-353-521-6710x5826,"Jackson, Perez and Salazar",Heard Island and McDonald Islands,Javierland,3/19/2025,Active
cu07130,Daniel,Gray,debraballard@marshall-ross.com,001-704-488-6294,Garrison-Cannon,Egypt,New Jasonbury,9/23/2022,Active
cu02471,Karen,Roach,smithrebecca@foster.com,001-551-673-8014x5810,"Soto, Cook and Kim",France,Port Sarah,8/8/2021,Churned
cu03740,Linda,Hamilton,smithamanda@beard-snyder.info,654-957-2181,Porter-Taylor,Zimbabwe,Smithfurt,12/12/2020,Churned
cu06305,John,Douglas,vmorales@yahoo.com,(327)082-4732,Baker-Black,Slovakia (Slovak Republic),Martinland,2/26/2021,Churned
cu02474,Garrett,Gonzalez,weberbrittany@moore.info,616-286-2813,Ortiz-Hardy,Albania,New Jacquelinefort,4/13/2022,Active
cu08017,Robert,Lynn,thughes@newton-forbes.net,669-589-9970,Carey Ltd,Canada,Archershire,9/5/2021,Active
cu08159,Ryan,Smith,daniellerivera@drake.com,-2643,"Conrad, Anderson and Neal",Norway,East Lindashire,8/26/2021,Active
cu03874,Juan,Espinoza,ggonzalez@gmail.com,020-928-9290x28357,"Ray, Pittman and Smith",Estonia,Matthewborough,2/11/2024,Prospect
cu03651,Mary,Young,rnash@yahoo.com,001-652-562-4997x599,Davis Group,Faroe Islands,Adamfurt,11/11/2020,Active
cu02448,Victoria,Cantrell,ahowell@patton.com,647.407.9442x1010,Snyder and Sons,Bahrain,New Adamville,11/10/2022,Churned
cu05022,Amy,Levine,mcrosby@webb.com,549.665.5547x730,Sims-Peterson,Burkina Faso,Jamesstad,5/6/2024,Churned
cu05278,Jesse,Young,benjaminpatrick@rodriguez.com,001-057-814-5342x5300,"Massey, Suarez and Ruiz",Colombia,Melissaborough,8/20/2022,Churned
cu05818,Christina,Collins,gregorymorales@coleman.info,379.284.7924,"Taylor, Watson and Nguyen",Congo,South Brianton,7/14/2021,Churned
cu05168,Andrea,Flynn,michael03@young.com,416.064.8649x534,"Olson, Miller and Morris",Niger,North Peter,3/7/2024,Churned
cu08191,Gregory,Gregory,michelle30@gmail.com,1823565152,Hunter-Robinson,Korea,New Paultown,1/21/2024,Active
